year,age_gp,sex,race,edclass,Tmort,MVACCmort,OPDPOImort,ALCPOImort,UIJmort,SIJmort,OTHJmort,COVIDmort,FLUmort,OTHINFmort,HEARTmort,CANCERmort,STROKEmort,RESPmort,ALZHmort,DMmort,KIDNEYmort,LIVERmort,AUDmort,OTHNCDmort,RESTmort,tpop,Trate,MVACCrate,OPDPOIrate,ALCPOIrate,UIJrate,SIJrate,OTHJrate,COVIDrate,FLUrate,OTHINFrate,HEARTrate,CANCERrate,STROKErate,RESPrate,ALZHrate,DMrate,KIDNEYrate,LIVERrate,AUDrate,OTHNCDrate,RESTrate
2003,"70:70-74",2,"2-BNH","SomeC",1658.801,5.363636,0,0,18.18182,1,6.380952,0,22.76923,3.1875,467.5755,512.8782,107.4289,53.74707,16.125,102.1971,62.91991,15.08642,2.25,186.7567,74.13333,45045,3682.542,11.90728,0,0,40.36368,2.220002,14.16573,0,50.54774,7.076257,1038.019,1138.591,238.4924,119.3186,35.79753,226.8777,139.6823,33.49189,4.995005,414.6003,164.5762
2003,"70:70-74",2,"3-Hisp","SomeC",352.0392,3.25,0,0,5.306122,0,4.190476,0,5.172414,9.115385,80.90008,105.5768,30.64151,12.25714,11.44,25.21101,5.263158,9.290322,0,37.14759,7.335617,26423,1332.321,12.29989,0,0,20.08145,0,15.8592,0,19.57542,34.49792,306.1729,399.564,115.9653,46.38816,43.29561,95.41312,19.91885,35.15998,0,140.5881,27.76224
2003,"70:70-74",2,"4-Others","SomeC",340.3266,4.235294,0,0,2.258065,0,1,0,4.170213,8.761905,67.66846,119.6779,35.02632,12.61224,2.08,17.05263,10.81081,5.333333,1.25,38.07433,10.06579,20268,1679.133,20.89646,0,0,11.14103,0,4.933886,0,20.57535,43.23024,333.8684,590.477,172.8159,62.22738,10.26248,84.13573,53.33931,26.31406,6.167357,187.8544,49.66346
2003,"70:70-74",2,"1-WNH","4+yrs",8622.916,87.52976,1.0625,3,110.7287,28.06579,26.94553,0,147.2821,65.98578,1582.903,3562.18,481.9952,575.3214,175.6907,182.1127,102.4933,92.77195,8.121212,1134.082,249.8078,541363,1592.816,16.16841,.1962639,.5541568,20.45369,5.184283,4.977349,0,27.2058,12.18882,292.3921,658.0021,89.03365,106.2728,32.4534,33.63967,18.93245,17.13674,1.500142,209.4863,46.14423
2003,"70:70-74",2,"2-BNH","4+yrs",1122.065,7.509091,0,0,12.12121,0,4.253968,0,15.93846,6.375,327.5234,323.1241,78.02731,37.62295,17.27678,67.40657,37.0778,11.60494,0,119.6585,56.75834,48445,2316.163,15.50024,0,0,25.02056,0,8.781027,0,32.90012,13.15925,676.0726,666.9917,161.0637,77.66116,35.66268,139.1404,76.53587,23.95487,0,246.9986,117.1604
2003,"70:70-74",2,"3-Hisp","4+yrs",211.6426,3.25,0,0,3.183673,0,2.095238,0,1.034483,3.038461,49.78466,74.21736,9.509434,3.342857,6.24,6.302752,7.368421,3.096774,0,29.71808,9.431507,22345,947.1586,14.54464,0,0,14.24781,0,9.376765,0,4.629594,13.59795,222.8,332.143,42.55732,14.9602,27.92571,28.20654,32.9757,13.85891,0,132.9965,42.20858
2003,"70:70-74",2,"4-Others","4+yrs",353.2504,6.352941,0,0,4.516129,1,2,0,12.51064,3.285714,70.99641,126.0324,33.96491,4.204082,6.24,10.6579,9.72973,2.133333,0,47.86486,11.18421,38323,921.7712,16.57736,0,0,11.78438,2.609399,5.218798,0,32.64525,8.57374,185.258,328.869,88.62801,10.97013,16.28265,27.8107,25.38875,5.566718,0,124.8985,29.18407
2003,"75:75-79",1,"1-WNH","LEHS",97227.99,542.3701,1.666667,4,1300.007,612.3154,246.3529,0,2279.992,492.0214,29042.51,27148.47,5448.77,8297.885,1567.638,3061.448,1796.013,755.5661,110.209,11389.55,3139.413,1614789,6021.096,33.58767,.1032127,.2477104,80.5063,37.91922,15.25605,0,141.1944,30.4697,1798.533,1681.24,337.4292,513.868,97.08006,189.5881,111.2228,46.79039,6.824975,705.3274,194.4163
2003,"75:75-79",1,"2-BNH","LEHS",12871.13,70.49296,2,0,131.1818,16.42857,65.13846,0,323.7209,70.82667,3824.083,3632.802,916.8975,639.5591,171.0054,557.4926,340.3622,44.34694,19.71428,1401.488,644.5746,163228,7885.371,43.18681,1.22528,0,80.36723,10.0648,39.90643,0,198.3244,43.39125,2342.786,2225.6,561.7281,391.8195,104.7648,341.5422,208.5195,27.16871,12.07776,858.6076,394.8922
2003,"75:75-79",1,"3-Hisp","LEHS",5817.525,40.36364,0,1,83.24731,20,18.88889,0,162.8506,49.56364,1802.646,1470.967,401.9016,247.6245,90.56075,368.8906,132.6643,128.8345,8.888889,629.7566,159.2814,140651,4136.142,28.69772,0,.7109796,59.18715,14.21959,13.42962,0,115.7834,35.23874,1281.644,1045.828,285.7439,176.056,64.38685,262.2737,94.32161,91.59873,6.319819,447.7441,113.2459
2003,"75:75-79",1,"4-Others","LEHS",2471.349,19,0,0,50.33898,12.14286,8.888889,0,77.70874,38.16,662.3697,681.0552,182.7206,200.0287,9.642858,108.2192,56.21622,19.24138,2.666667,264.805,78.99029,67651,3653.086,28.08532,0,0,74.40981,17.94926,13.13933,0,114.8671,56.40715,979.0981,1006.719,270.093,295.6774,14.25383,159.9669,83.09739,28.44212,3.941799,391.428,116.7615
2003,"75:75-79",1,"1-WNH","SomeC",18809.97,98.61273,1.666667,0,279.87,113.8211,31.33437,0,422.2606,113.0602,5507.276,5480.491,1138.375,1364.951,358.9205,561.5797,311.2379,173.7174,12.71642,2271.998,565.9303,351770,5347.236,28.0333,.4737944,0,79.56052,32.35668,8.907629,0,120.0388,32.14039,1565.59,1557.976,323.6136,388.0237,102.0327,159.644,88.47768,49.3838,3.614981,645.8759,160.8808
2003,"75:75-79",1,"2-BNH","SomeC",1227.416,5.422535,0,0,6.727273,3.285714,3.369231,0,29.02326,6.64,357.9136,363.9419,90.79303,46.96063,18.75543,58.62521,45.08108,4.32653,2.190476,128.1232,55.84762,19257,6373.871,28.15878,0,0,34.93417,17.06244,17.49614,0,150.7154,34.48097,1858.615,1889.92,471.4807,243.8626,97.39541,304.4358,234.1023,22.46731,11.37496,665.3331,290.012
2003,"75:75-79",1,"3-Hisp","SomeC",502.2631,3.272727,0,0,7.376344,3,1.111111,0,13.74713,3.163636,136.2093,152.169,25.51756,15.0728,10.65421,23.45547,9.707143,12.77698,0,69.85535,14.79042,10228,4910.667,31.99772,0,0,72.11913,29.33125,10.86343,0,134.4068,30.93114,1331.73,1487.769,249.4873,147.368,104.167,229.3261,94.90754,124.9216,0,682.9816,144.6071
2003,"75:75-79",1,"4-Others","SomeC",445.2103,3,0,0,5.59322,1.214286,0,0,9.009708,5.3,118.9154,137.7055,45.94118,28.88115,1.071429,19.47945,6.486486,6.413793,0,47.475,7.679612,15125,2943.539,19.83471,0,0,36.97997,8.028336,0,0,59.56832,35.04132,786.2173,910.4497,303.7433,190.9497,7.083825,128.7898,42.88586,42.40524,0,313.8843,50.77429
2003,"75:75-79",1,"1-WNH","4+yrs",25704.04,150.0172,1.666667,0,409.123,192.8635,71.31269,0,645.7471,176.9183,7116.215,7803.035,1573.854,1351.164,596.4414,679.9725,432.7486,218.7165,19.07463,3473.453,785.657,642070,4003.308,23.36462,.2595771,0,63.71938,30.03777,11.10668,0,100.5727,27.55437,1108.324,1215.294,245.1219,210.4387,92.89352,105.9032,67.39898,34.06428,2.970802,540.9774,122.3631
2003,"75:75-79",1,"2-BNH","4+yrs",1025.45,1.084507,0,0,10.09091,3.285714,4.492308,0,31.25581,5.533333,321.0037,292.2564,86.30943,23.48031,13.23913,50.88226,31.55676,4.32653,1.095238,112.3888,32.57778,21880,4686.702,4.956613,0,0,46.11933,15.01698,20.53157,0,142.8511,25.28946,1467.11,1335.724,394.4672,107.314,60.50791,232.5514,144.2265,19.7739,5.005659,513.6599,148.8929
2003,"75:75-79",1,"3-Hisp","4+yrs",468.2113,4.363636,0,0,7.376344,3,0,0,7.402299,5.272727,135.1452,127.8642,26.5808,18.30268,12.78505,26.65394,8.628572,6.388489,1.111111,61.38804,15.92814,15094,3101.97,28.90974,0,0,48.86938,19.87545,0,0,49.04133,34.93261,895.3571,847.1194,176.1017,121.258,84.70284,176.5863,57.16557,42.32469,7.361277,406.7049,105.5263
2003,"75:75-79",1,"4-Others","4+yrs",783.4404,6,0,0,10.0678,3.642857,1.111111,0,29.28155,9.54,216.7149,225.2393,55.33823,32.09016,4.285714,30.30137,17.2973,5.344828,1.333333,109.72,26.3301,28678,2731.852,20.92196,0,0,35.10634,12.70262,3.874437,0,102.1046,33.26592,755.6835,785.4078,192.9641,111.8982,14.94426,105.6607,60.31556,18.63738,4.649325,382.5929,91.81288
2003,"75:75-79",2,"1-WNH","LEHS",101346.9,468.0353,10,1,1226.394,105.6,335.2315,0,2388.091,690.4857,26833.23,26457.9,7294.059,9003.34,2961.089,3469.525,1859.338,826.043,35.02041,13560.79,3831.088,2561885,3955.95,18.26918,.3903376,.0390338,47.87076,4.121965,13.08535,0,93.21617,26.95225,1047.402,1032.751,284.7145,351.4342,115.5824,135.4286,72.57693,32.24356,1.366978,529.3287,149.5418
2003,"75:75-79",2,"2-BNH","LEHS",13625.32,38.25581,0,1,99.07547,2,73.61539,0,263.2925,107.1356,4209.291,3069.386,1182.325,455.9487,256.9967,897.0282,491.1781,46.53846,5,1685.349,743.5683,287296,4742.608,13.31582,0,.3480731,34.4855,.6961461,25.62353,0,91.64503,37.29101,1465.141,1068.37,411.5356,158.7035,89.45362,312.2314,170.9659,16.19878,1.740365,586.6248,258.8161
2003,"75:75-79",2,"3-Hisp","LEHS",5955.356,29.90625,2,0,47.7,1.5,17.85,0,171.1525,73.66666,1711.008,1334.964,493.1614,206.0443,128.8571,493.5975,157.6577,134.6757,2,754.6239,195.9474,206999,2876.998,14.44753,.9661883,0,23.04359,.7246412,8.62323,0,82.68279,35.58793,826.5778,644.9135,238.2434,99.53876,62.25013,238.4541,76.16351,65.06103,.9661883,364.5544,94.66103
2003,"75:75-79",2,"4-Others","LEHS",2657.252,26.17241,0,0,41.72549,8,7.5,0,71.62069,37.53191,730.3244,656.8362,265.2391,96.56637,42.38983,162.12,75.32927,29.6129,0,318.1143,89.49533,126451,2101.409,20.69767,0,0,32.99736,6.326561,5.931151,0,56.63908,29.68099,577.5552,519.4393,209.7565,76.36663,33.52273,128.2078,59.5719,23.41848,0,251.5712,70.77471
2003,"75:75-79",2,"1-WNH","SomeC",18006.1,89,2,0,243.3575,27.73333,59.52709,0,405.1609,137.4627,4273.159,5179.556,1385.734,1529.308,536.9356,497.4493,264.7011,157.5934,10.61224,2573.805,628.9209,502036,3586.616,17.72781,.3983778,0,48.47412,5.524172,11.85714,0,80.70355,27.38104,851.1658,1031.71,276.0229,304.6212,106.9516,99.08638,52.72552,31.39085,2.113841,512.6734,125.2741
2003,"75:75-79",2,"2-BNH","SomeC",1638.053,2.186047,0,0,10.01887,0,10.03846,0,37.93197,17.49153,484.7061,401.7349,157.5689,43.58333,29.78073,114.9758,48.89041,3.173077,0,193.0897,82.11183,37305,4390.976,5.859929,0,0,26.85663,0,26.90916,0,101.6807,46.88789,1299.306,1076.893,422.3801,116.8297,79.8304,308.2048,131.0559,8.505769,0,517.5974,220.1095
2003,"75:75-79",2,"3-Hisp","SomeC",383.0252,1.03125,0,0,3.18,1.5,2.1,0,8.451978,3.25,96.80979,87.81285,36.61024,19.67257,12.57143,22.68172,6.805369,9.182432,0,57.64488,13.62201,13470,2843.542,7.655902,0,0,23.60802,11.13586,15.5902,0,62.74668,24.12769,718.7067,651.9142,271.7909,146.0473,93.32909,168.387,50.52241,68.1695,0,427.9501,101.1285
2003,"75:75-79",2,"4-Others","SomeC",361.2219,3.413793,0,0,7.686275,0,1.5,0,7.482759,3.12766,87.28536,92.31785,33.02174,16.46018,12.40678,17.64571,6.365854,2.193548,0,53.2,17.04673,15366,2350.787,22.21654,0,0,50.02131,0,9.761812,0,48.69685,20.35442,568.0422,600.793,214.9013,107.1208,80.74176,114.8361,41.42818,14.27534,0,346.2189,110.938
2003,"75:75-79",2,"1-WNH","4+yrs",12047.01,65.96471,0,0,178.2487,26.66667,29.24138,0,264.748,93.05167,2641.608,3785.544,918.2069,913.3516,447.9759,265.0258,148.9613,98.36364,6.367347,1738.401,419.9913,438650,2746.382,15.03812,0,0,40.63575,6.079258,6.666221,0,60.35518,21.21319,602.2132,862.9987,209.3256,208.2188,102.126,60.41852,33.95904,22.42417,1.451578,396.307,95.74633
2003,"75:75-79",2,"2-BNH","4+yrs",1152.622,6.558139,0,0,8.905661,0,3.346154,0,26.77551,4.372881,315.0035,310.8793,96.10583,23.46795,45.22259,63.99597,40.93151,5.288462,0,149.5608,51.3199,29763,3872.668,22.03454,0,0,29.92192,0,11.24266,0,89.9624,14.69234,1058.373,1044.516,322.9037,78.8494,151.9423,215.0185,137.5248,17.76858,0,502.5059,172.4285
2003,"75:75-79",2,"3-Hisp","4+yrs",279.6189,2.0625,0,0,2.12,0,1.05,0,7.39548,1.083333,84.18243,74.22276,17.22835,8.283186,12.57143,9.720739,4.536913,7.141892,0,37.7312,9.430622,14605,1914.542,14.12188,0,0,14.51558,0,7.189318,0,50.63663,7.417552,576.3946,508.201,117.962,56.71473,86.07619,66.55761,31.06411,48.90032,0,258.3444,64.57119
2003,"75:75-79",2,"4-Others","4+yrs",378.5259,3.413793,0,0,6.588235,1,0,0,13.89655,8.340425,88.39024,118.846,44.73913,10.97345,6.20339,13.23429,5.304878,2.193548,0,46.68571,7.457944,20686,1829.865,16.50292,0,0,31.84876,4.834188,0,0,67.17854,40.31918,427.295,574.5237,216.2773,53.04772,29.98835,63.97702,25.64478,10.60402,0,225.6875,36.0531
2003,"80+",1,"1-WNH","LEHS",247919,986.7523,4,3.75,4291.404,996.7582,604.6541,0,10028.8,1131.96,85468.38,44747.45,17948.63,16725.98,8119.729,5954.935,5878.81,813.2739,88.66666,33269.04,10865.92,1753828,14135.88,56.26278,.2280725,.213818,244.6878,56.83329,34.47625,0,571.8235,64.54222,4873.248,2551.416,1023.398,953.6841,462.9718,339.5392,335.1988,46.37136,5.055608,1896.939,619.5544
2003,"80+",1,"2-BNH","LEHS",23867.85,73.1,0,0,279.3214,20,81.66666,0,860.5714,112.4174,7515.393,5138.746,1855.274,1081.695,608.5345,808.3237,820.3289,59.29688,17.89474,3033.117,1504.396,165531,14418.96,44.16091,0,0,168.7427,12.08233,49.33617,0,519.8853,67.91319,4540.172,3104.401,1120.801,653.4699,367.6257,488.3216,495.5742,35.82222,10.8105,1832.356,908.8302
2003,"80+",1,"3-Hisp","LEHS",11494.3,66.76119,1,1,142.2515,32.72222,25.46428,0,563.8204,64.38889,3876.303,2028.49,842.4712,651.4324,347.8488,554.1451,287.9317,83.4382,8,1466.983,450.7634,122871,9354.773,54.33438,.8138617,.8138617,115.7731,26.63136,20.72441,0,458.8718,52.40365,3154.775,1650.911,685.655,530.1758,283.1008,450.9975,234.3366,67.90716,6.510893,1193.921,366.8591
2003,"80+",1,"4-Others","LEHS",5840.449,27.15789,0,1,120.679,14,13.5,0,357.0879,36.48936,1918.08,1016.943,512.1826,350.2844,107.4676,195.1483,133.3735,18.25926,3,754.7748,261.313,77211,7564.271,35.17361,0,1.295152,156.2977,18.13213,17.48456,0,462.4832,47.25928,2484.206,1317.097,663.3545,453.6717,139.1869,252.7467,172.739,23.64852,3.885457,977.5483,338.4402
2003,"80+",1,"1-WNH","SomeC",45553.83,149.7936,2,0,859.1282,203.978,94.64151,0,1817.747,235.3066,15318.94,8622.943,3389.924,2568.508,1686.575,1027.941,918.1039,156.3176,23.22222,6520.434,1955.377,341358,13344.88,43.88168,.5858952,0,251.6795,59.75485,27.725,0,532.5045,68.9325,4487.646,2526.07,993.07,752.438,494.0781,301.1329,268.9563,45.79286,6.802894,1910.145,572.8231
2003,"80+",1,"2-BNH","SomeC",1789.863,4.3,0,0,24.75,1,2.333333,0,59.42857,7.791304,543.9138,432.7954,127.755,63.62914,53.7931,73.58382,69.12884,5.390625,1.052632,233.2283,84.30316,9978,17938.09,43.09481,0,0,248.0457,10.02205,23.38478,0,595.596,78.08483,5451.131,4337.496,1280.366,637.6943,539.1171,737.4606,692.8126,54.0251,10.54953,2337.426,844.8904
2003,"80+",1,"3-Hisp","SomeC",804.0667,1.059701,0,0,11.94479,3.166667,4.428571,0,30.12781,1.055556,261.3238,162.7933,70.64526,40.37353,27.07805,43.20819,16.48464,4.224719,0,102.5713,23.25806,7458,10781.26,14.20892,0,0,160.1607,42.46,59.38015,0,403.9663,14.15333,3503.94,2182.801,947.2414,541.3452,363.0739,579.3536,221.033,56.64681,0,1375.318,311.8539
2003,"80+",1,"4-Others","SomeC",872.4767,3.394737,0,0,11.54321,4,2.25,0,51.01255,2.085106,307.8,173.029,80.02853,51.57562,9.971223,25.73384,13.01205,6.444445,0,101.2763,29.03478,13385,6518.317,25.36225,0,0,86.2399,29.8842,16.80986,0,381.1173,15.57793,2299.589,1292.708,597.8972,385.324,74.4955,192.2588,97.21365,48.14677,0,756.6401,216.9203
2003,"80+",1,"1-WNH","4+yrs",60707.22,208.4541,2,1.25,1311.468,230.2638,136.7044,0,2585.451,275.7338,20013.68,11569.61,4940.443,2495.515,2412.696,1207.124,1223.087,214.4086,21.11111,9240.524,2610.705,549971,11038.26,37.90274,.3636555,.2272847,238.4613,41.86835,24.85666,0,470.1069,50.13605,3639.042,2103.677,898.3098,453.7539,438.695,219.4886,222.3911,38.98543,3.838586,1680.184,474.6986
2003,"80+",1,"2-BNH","4+yrs",1671.291,8.6,0,0,25.92857,3,14,0,64,7.791304,522.6934,363.4586,120.9715,55.6755,52.67241,68.09248,49.54233,4.3125,1.052632,205.6545,103.3011,14564,11475.5,59.04971,0,0,178.0319,20.59874,96.12743,0,439.4397,53.49701,3588.941,2495.596,830.6202,382.2816,361.6617,467.5397,340.1698,29.61068,7.227627,1412.075,709.2904
2003,"80+",1,"3-Hisp","4+yrs",982.6293,3.179105,0,0,22.80368,2.111111,1.107143,0,29.05181,10.55556,330.3728,176.7164,55.88357,50.19412,52.07317,35.64676,17.58362,6.337079,0,147.4462,40.97849,10278,9560.511,30.93116,0,0,221.8689,20.5401,10.77197,0,282.6602,102.7005,3214.369,1719.366,543.7203,488.3647,506.6469,346.8258,171.0802,61.65673,0,1434.58,398.701
2003,"80+",1,"4-Others","4+yrs",1687.074,12.44737,0,0,37.77778,3,2.25,0,99.89958,10.42553,555.12,311.0276,155.7889,74.13995,36.56115,61.11787,33.61446,4.296296,0,208.9489,80.65218,19489,8656.545,63.86869,0,0,193.8415,15.3933,11.54497,0,512.5947,53.49445,2848.376,1595.914,799.3683,380.4195,187.5989,313.6019,172.4791,22.04472,0,1072.138,413.8344
2003,"80+",2,"1-WNH","LEHS",445388.9,870.2487,20.31034,1,7033.718,140.0337,1265.692,0,18038.15,2086.131,156394.8,54615.15,42785.53,21664.66,25692.75,10457.22,8029.052,1155.852,47.68116,71487.32,23613.52,3481986,12791.23,24.99288,.5832977,.0287192,202.0031,4.021661,36.34971,0,518.0419,59.9121,4491.542,1568.506,1228.768,622.1927,737.8762,300.3235,230.5883,33.19519,1.369367,2053.062,678.1624
2003,"80+",2,"2-BNH","LEHS",43248.26,49.65517,1,0,396.3556,4.8,190.1209,0,1345.331,189.4462,15286.62,5701.937,4374.58,906.5155,1753.624,2079.454,1368.078,59.83871,5,6554.224,2983.286,336835,12839.6,14.74169,.2968813,0,117.6705,1.42503,56.44333,0,399.4037,56.24304,4538.311,1692.798,1298.731,269.1275,520.618,617.3508,406.1568,17.76499,1.484406,1945.826,885.6816
2003,"80+",2,"3-Hisp","LEHS",17907.93,37.7561,0,0,187.6812,2,45.91304,0,770.8682,95.59596,6612.054,2231.736,1577.912,659.049,819.2555,930.0647,370.1803,131.6308,1,2547.724,887.6393,234592,7633.65,16.09437,0,0,80.00322,.852544,19.57145,0,328.5995,40.74988,2818.533,951.3266,672.6198,280.9341,349.2257,396.4605,157.7975,56.11051,.426272,1086.023,378.3758
2003,"80+",2,"4-Others","LEHS",8615.45,31.62857,0,0,137.2632,10,28.6875,0,457.7569,52.44444,2854.658,1137.685,999.4638,295.0796,296.5349,377.5862,158.8965,38.7,0,1270.238,469.0794,126817,6793.608,24.94032,0,0,108.2372,7.885378,22.62118,0,360.9586,41.35443,2251.006,897.1073,788.115,232.6814,233.829,297.741,125.2959,30.51641,0,1001.631,369.8869
2003,"80+",2,"1-WNH","SomeC",77243.5,177.2336,5.344828,0,1336.513,41.0625,213.7849,0,3056.072,395.6635,24683.02,10701.6,8160.572,4007.361,5032.043,1431.222,1135.688,229.4937,9.130435,12803.02,3815.743,625179,12355.42,28.34925,.8549276,0,213.7808,6.568119,34.19579,0,488.8315,63.28804,3948.153,1711.766,1305.318,640.9942,804.8964,228.9299,181.6581,36.70848,1.460451,2047.896,610.3441
2003,"80+",2,"2-BNH","SomeC",3652.227,7.724138,0,0,36.97778,0,16.84615,0,124.9073,9.075269,1261.112,535.5349,383.1006,68.43743,166.9029,156.2915,113.0354,6.774194,0,560.777,203.1374,24953,14636.42,30.95475,0,0,148.1897,0,67.51154,0,500.5701,36.36945,5053.95,2146.174,1535.289,274.2654,668.8691,626.3438,452.9933,27.14781,0,2247.333,814.0801
2003,"80+",2,"3-Hisp","SomeC",830.1761,2.097561,0,0,12.86957,3,0,0,45.02985,7.353535,261.5898,118.132,97.54756,38.70605,55.11162,32.0712,9.491803,4.246154,0,110.0736,32.59386,10070,8244.053,20.8298,0,0,127.801,29.79146,0,0,447.1683,73.02419,2597.714,1173.108,968.6948,384.3699,547.2852,318.4826,94.25822,42.16637,0,1093.085,323.6729
2003,"80+",2,"4-Others","SomeC",858.8204,7.028572,0,0,16.08553,0,3.1875,0,43.083,4.37037,270.3607,125.3381,100.8043,30.52548,32.82675,34.52217,16.55172,3.225,0,127.1334,43.76579,13323,6446.148,52.75517,0,0,120.735,0,23.92479,0,323.3731,32.8032,2029.278,940.7651,756.6185,229.1187,246.3916,259.1171,124.2342,24.20626,0,954.2399,328.498
2003,"80+",2,"1-WNH","4+yrs",59451.58,147.5178,5.344828,0,1091.769,37.90385,142.5233,0,2498.782,318.2056,19231.13,7881.246,6370.899,2615.975,4025.211,955.5573,828.2601,123.6542,13.18841,10111.66,3051.738,518793,11459.6,28.4348,1.030243,0,210.4441,7.30616,27.47209,0,481.653,61.33575,3706.899,1519.15,1228.023,504.2425,775.8799,184.1885,159.6514,23.83497,2.542133,1949.074,588.2381
2003,"80+",2,"2-BNH","4+yrs",3426.514,6.62069,0,0,34.66667,1.2,12.03297,0,123.7613,12.47849,1138.269,516.5284,376.32,74.04706,163.4734,125.2549,97.88634,3.387097,0,514.9993,225.577,28195,12152.92,23.48179,0,0,122.9532,4.256074,42.67766,0,438.9478,44.25783,4037.132,1831.986,1334.705,262.6248,579.7957,444.2452,347.1763,12.01311,0,1826.562,800.0604
2003,"80+",2,"3-Hisp","4+yrs",922.8915,3.146342,0,0,21.44928,0,2.086957,0,46.10199,1.050505,358.3567,118.132,82.54025,28.24496,46.63291,28.86408,6.327869,2.123077,0,143.2026,34.76678,8916,10350.96,35.28871,0,0,240.5706,0,23.40687,0,517.0703,11.78225,4019.254,1324.943,925.7542,316.7896,523.025,323.7335,70.97206,23.81199,0,1606.13,389.937
2003,"80+",2,"4-Others","4+yrs",954.7292,2.342857,0,0,9.651316,0,2.125,0,44.16008,2.185185,346.9811,149.9772,99.7319,29.39491,30.6383,25.89163,16.55172,1.075,0,155.6288,38.15479,20027,4767.21,11.69849,0,0,48.19152,0,10.61068,0,220.5027,10.9112,1732.566,748.8752,497.9872,146.7764,152.985,129.2836,82.64704,5.367754,0,777.0949,190.5167
2004,"18:18-24",1,"1-WNH","LEHS",8420.316,2973.401,753.9836,23.575,1012.344,1562.087,494.0176,0,56.56141,34.69388,196.3614,302.8492,31.91489,29.82857,0,28,17.77778,6,5,620.959,273.2877,5024897,167.5719,59.17338,15.00496,.4691639,20.14656,31.08694,9.831398,0,1.125623,.6904396,3.90777,6.026974,.6351353,.5936156,0,.5572253,.3537939,.1194054,.0995045,12.35765,5.438672
2004,"18:18-24",1,"2-BNH","LEHS",3688.175,531.8919,33,3,200.3774,260.8571,1920.54,0,15.9375,13.33333,117.3958,107.3333,15.47368,22.5,0,20.23809,12.8,3,.3333333,243.2038,162.2619,1285742,286.8519,41.36848,2.566611,.2333283,15.58457,20.28845,149.3721,0,1.239557,1.037015,9.13059,8.347968,1.203483,1.749962,0,1.57404,.9955341,.2333283,.0259254,18.91544,12.6201
2004,"18:18-24",1,"3-Hisp","LEHS",3264.859,1053.654,59.75758,21.91304,325.3251,364.0645,877.3524,0,22,17.85,74.21687,119.5839,12.5,10,0,5,8,4,9,160,120.75,2101178,155.3823,50.14589,2.844003,1.042893,15.48298,17.32669,41.75526,0,1.047032,.8495235,3.532155,5.691278,.5949044,.4759235,0,.2379618,.3807388,.1903694,.4283312,7.614776,5.746776
2004,"18:18-24",1,"4-Others","LEHS",557.949,167.8571,6.6,4,66.84444,103.7466,94.33945,0,2,4,16.76191,22.61539,2,1,0,0,2,2,2,34.08696,26.06667,499576,111.6845,33.59992,1.32112,.800679,13.38024,20.76693,18.8839,0,.4003395,.800679,3.355226,4.526916,.4003395,.2001697,0,0,.4003395,.4003395,.4003395,6.823177,5.217758
2004,"18:18-24",1,"1-WNH","SomeC",2580.688,956.8852,219.9979,15.375,306.3534,494.6087,82.68078,0,5.438597,11.22449,76.07719,136.5388,14.89362,5.142857,0,11,2.222222,2,5,145.1038,88.35616,2392490,107.8662,39.99537,9.195354,.6426359,12.80479,20.67339,3.455846,0,.2273195,.4691552,3.179833,5.706975,.6225153,.2149584,0,.4597721,.0928832,.0835949,.2089873,6.064971,3.693063
2004,"18:18-24",1,"2-BNH","SomeC",602.8954,136.2162,3,1,32.28302,65.75325,205.8096,0,1.0625,6.666667,36.89583,26.28572,5.526316,6.428571,0,2.380952,3.2,2,.3333333,49.31321,22.38095,362155,166.4744,37.61269,.8283746,.2761249,8.914145,18.15611,56.82915,0,.2933827,1.840832,10.18786,7.25814,1.525953,1.775088,0,.6574401,.8835996,.5522497,.0920416,13.6166,6.179937
2004,"18:18-24",1,"3-Hisp","SomeC",383.4814,149.6126,6.181818,2.086957,27.47678,49.7866,66.52909,0,0,3.15,12.72289,28.37584,2.5,0,0,1,0,0,1,15.78947,17.25,441818,86.79623,33.86294,1.399177,.4723566,6.219027,11.26858,15.05803,0,0,.7129633,2.879668,6.422518,.5658439,0,0,.2263375,0,0,.2263375,3.573751,3.904323
2004,"18:18-24",1,"4-Others","SomeC",179.378,55.95238,4.4,0,18.8,44.0137,14.51376,0,0,2,5.238095,12.92308,1,0,0,0,0,1,0,11.71739,7.933333,297772,60.24006,18.79034,1.477641,0,6.313555,14.78101,4.874119,0,0,.6716548,1.759096,4.339923,.3358274,0,0,0,0,.3358274,0,3.935021,2.664231
2004,"18:18-24",1,"1-WNH","4+yrs",422.9954,156.7133,32.01848,2.05,58.30254,79.30434,9.301587,0,0,4.081633,20.5614,23.61197,3.191489,1.028571,0,2,0,1,1,14.93716,13.35616,722181,58.57193,21.7,4.433581,.2838624,8.07312,10.98123,1.287986,0,0,.5651814,2.847126,3.269537,.4419238,.1424257,0,.2769389,0,.1384694,.1384694,2.06834,1.849421
2004,"18:18-24",1,"2-BNH","4+yrs",57.92945,11.89189,0,1,3.339623,5.38961,13.65064,0,0,0,6.708333,4.380952,0,1.071429,0,2.380952,0,1,.3333333,4.483019,3.357143,62154,93.20309,19.13295,0,1.608907,5.373142,8.671381,21.9626,0,0,0,10.79308,7.048544,0,1.723829,0,3.830731,0,1.608907,.5363023,7.21276,5.40133
